frame,images_centroid_x,images_centroid_y,images_delta_x,images_delta_y,images_distance,images2_centroid_x,images2_centroid_y,images2_delta_x,images2_delta_y,images2_distance,timestamp_s
8089,,,,,,19,18,1,-1,1.414213562,404.45
8090,17,18,2,-1,2.236067977,17,16,-2,-2,2.828427125,404.5
8091,16,19,-1,1,1.414213562,18,18,1,2,2.236067977,404.55
8092,14,18,-2,-1,2.236067977,16,19,-2,1,2.236067977,404.6
8093,14,18,0,0,0,18,18,2,-1,2.236067977,404.65
8094,15,19,1,1,1.414213562,15,19,-3,1,3.16227766,404.7
8095,16,18,1,-1,1.414213562,15,19,0,0,0,404.75
8096,15,18,-1,0,1,16,19,1,0,1,404.8
8097,16,19,1,1,1.414213562,14,18,-2,-1,2.236067977,404.85
8098,,,,,,15,19,1,1,1.414213562,404.9
8099,16,19,0,0,0,15,19,0,0,0,404.95
8100,16,18,0,-1,1,16,18,1,-1,1.414213562,405
8101,16,19,0,1,1,16,19,0,1,1,405.05
8102,16,19,0,0,0,16,19,0,0,0,405.1
8103,16,19,0,0,0,17,17,1,-2,2.236067977,405.15
8104,17,19,1,0,1,16,18,-1,1,1.414213562,405.2
8105,18,20,1,1,1.414213562,16,19,0,1,1,405.25
8106,17,19,-1,-1,1.414213562,17,19,1,0,1,405.3
8107,18,20,1,1,1.414213562,18,19,1,0,1,405.35
8108,17,19,-1,-1,1.414213562,18,17,0,-2,2,405.4
8109,16,17,-1,-2,2.236067977,17,18,-1,1,1.414213562,405.45
8110,16,19,0,2,2,17,19,0,1,1,405.5
8111,16,19,0,0,0,15,16,-2,-3,3.605551275,405.55
8112,17,19,1,0,1,17,18,2,2,2.828427125,405.6
8113,17,19,0,0,0,,,,,,405.65
8114,16,19,-1,0,1,16,17,-1,-1,1.414213562,405.7
8115,16,18,0,-1,1,17,18,1,1,1.414213562,405.75
8116,16,19,0,1,1,17,17,0,-1,1,405.8
8117,15,19,-1,0,1,17,16,0,-1,1,405.85
8118,15,19,0,0,0,16,18,-1,2,2.236067977,405.9
8119,16,19,1,0,1,17,16,1,-2,2.236067977,405.95
8120,18,19,2,0,2,17,18,0,2,2,406
8121,,,,,,18,17,1,-1,1.414213562,406.05
8122,17,19,-1,0,1,19,18,1,1,1.414213562,406.1
8123,17,19,0,0,0,18,18,-1,0,1,406.15
8124,17,20,0,1,1,19,18,1,0,1,406.2
8125,17,19,0,-1,1,17,16,-2,-2,2.828427125,406.25
8126,16,19,-1,0,1,19,18,2,2,2.828427125,406.3
8127,15,19,-1,0,1,18,17,-1,-1,1.414213562,406.35
8128,,,,,,17,15,-1,-2,2.236067977,406.4
8129,16,18,1,-1,1.414213562,19,17,2,2,2.828427125,406.45
8130,16,18,0,0,0,19,18,0,1,1,406.5
8131,17,18,1,0,1,19,18,0,0,0,406.55
8132,16,18,-1,0,1,17,18,-2,0,2,406.6
8133,17,17,1,-1,1.414213562,17,18,0,0,0,406.65
8134,,,,,,17,19,0,1,1,406.7
8135,,,,,,17,19,0,0,0,406.75
8136,18,16,1,-1,1.414213562,17,19,0,0,0,406.8
8137,18,17,0,1,1,17,19,0,0,0,406.85
8138,,,,,,17,18,0,-1,1,406.9
8139,,,,,,16,19,-1,1,1.414213562,406.95
8140,,,,,,18,20,2,1,2.236067977,407
8141,18,18,0,1,1,18,19,0,-1,1,407.05
8142,18,19,0,1,1,16,18,-2,-1,2.236067977,407.1
8143,18,18,0,-1,1,17,19,1,1,1.414213562,407.15
8144,19,18,1,0,1,19,18,2,-1,2.236067977,407.2
8145,19,18,0,0,0,18,19,-1,1,1.414213562,407.25
8146,18,18,-1,0,1,17,19,-1,0,1,407.3
8147,18,17,0,-1,1,17,18,0,-1,1,407.35
8148,,,,,,18,17,1,-1,1.414213562,407.4
8149,19,18,1,1,1.414213562,18,17,0,0,0,407.45
8150,19,17,0,-1,1,18,17,0,0,0,407.5
8151,18,17,-1,0,1,18,17,0,0,0,407.55
8152,17,17,-1,0,1,19,17,1,0,1,407.6
8153,18,17,1,0,1,18,18,-1,1,1.414213562,407.65
8154,17,18,-1,1,1.414213562,18,18,0,0,0,407.7
8155,16,17,-1,-1,1.414213562,18,19,0,1,1,407.75
8156,17,18,1,1,1.414213562,19,18,1,-1,1.414213562,407.8
8157,17,19,0,1,1,17,18,-2,0,2,407.85
8158,17,19,0,0,0,17,17,0,-1,1,407.9
8159,17,17,0,-2,2,16,18,-1,1,1.414213562,407.95
8160,,,,,,18,17,2,-1,2.236067977,408
8161,17,18,0,1,1,18,17,0,0,0,408.05
8162,18,18,1,0,1,18,18,0,1,1,408.1
8163,19,17,1,-1,1.414213562,18,17,0,-1,1,408.15
8164,17,19,-2,2,2.828427125,18,18,0,1,1,408.2
8165,18,20,1,1,1.414213562,19,17,1,-1,1.414213562,408.25
8166,18,18,0,-2,2,19,17,0,0,0,408.3
8167,16,18,-2,0,2,20,19,1,2,2.236067977,408.35
8168,16,18,0,0,0,20,17,0,-2,2,408.4
8169,16,19,0,1,1,20,19,0,2,2,408.45
8170,15,19,-1,0,1,19,18,-1,-1,1.414213562,408.5
8171,17,18,2,-1,2.236067977,19,18,0,0,0,408.55
8172,15,16,-2,-2,2.828427125,20,19,1,1,1.414213562,408.6
8173,17,18,2,2,2.828427125,19,17,-1,-2,2.236067977,408.65
8174,17,19,0,1,1,19,16,0,-1,1,408.7
8175,16,19,-1,0,1,19,17,0,1,1,408.75
8176,18,17,2,-2,2.828427125,15,17,-4,0,4,408.8
8177,17,18,-1,1,1.414213562,16,15,1,-2,2.236067977,408.85
8178,17,19,0,1,1,18,16,2,1,2.236067977,408.9
8179,17,21,0,2,2,18,17,0,1,1,408.95
8180,18,20,1,-1,1.414213562,19,16,1,-1,1.414213562,409
8181,18,20,0,0,0,19,16,0,0,0,409.05
8182,17,20,-1,0,1,16,14,-3,-2,3.605551275,409.1
8183,18,18,1,-2,2.236067977,19,16,3,2,3.605551275,409.15
8184,17,20,-1,2,2.236067977,17,14,-2,-2,2.828427125,409.2
8185,16,21,-1,1,1.414213562,18,15,1,1,1.414213562,409.25
8186,17,19,1,-2,2.236067977,18,18,0,3,3,409.3
8187,19,19,2,0,2,18,17,0,-1,1,409.35
8188,16,23,-3,4,5,18,17,0,0,0,409.4
8189,17,20,1,-3,3.16227766,19,17,1,0,1,409.45
8190,17,21,0,1,1,19,15,0,-2,2,409.5
8191,17,20,0,-1,1,20,15,1,0,1,409.55
8192,17,21,0,1,1,19,16,-1,1,1.414213562,409.6
8193,16,18,-1,-3,3.16227766,18,18,-1,2,2.236067977,409.65
8194,17,21,1,3,3.16227766,20,17,2,-1,2.236067977,409.7
8195,18,21,1,0,1,19,19,-1,2,2.236067977,409.75
8196,16,20,-2,-1,2.236067977,19,18,0,-1,1,409.8
8197,16,21,0,1,1,18,18,-1,0,1,409.85
8198,17,21,1,0,1,18,18,0,0,0,409.9
8199,17,21,0,0,0,19,18,1,0,1,409.95
8200,17,21,0,0,0,17,18,-2,0,2,410
8201,16,21,-1,0,1,18,18,1,0,1,410.05
8202,16,22,0,1,1,18,18,0,0,0,410.1
8203,17,21,1,-1,1.414213562,19,19,1,1,1.414213562,410.15
8204,16,21,-1,0,1,19,19,0,0,0,410.2
8205,19,21,3,0,3,19,21,0,2,2,410.25
8206,15,23,-4,2,4.472135955,18,20,-1,-1,1.414213562,410.3
8207,16,22,1,-1,1.414213562,19,19,1,-1,1.414213562,410.35
8208,,,,,,20,20,1,1,1.414213562,410.4
8209,16,21,0,-1,1,20,21,0,1,1,410.45
8210,17,21,1,0,1,19,20,-1,-1,1.414213562,410.5
8211,15,20,-2,-1,2.236067977,19,21,0,1,1,410.55
8212,16,21,1,1,1.414213562,20,21,1,0,1,410.6
8213,15,19,-1,-2,2.236067977,19,21,-1,0,1,410.65
8214,15,20,0,1,1,18,20,-1,-1,1.414213562,410.7
8215,16,20,1,0,1,15,19,-3,-1,3.16227766,410.75
8216,16,19,0,-1,1,16,18,1,-1,1.414213562,410.8
8217,,,,,,17,19,1,1,1.414213562,410.85
8218,16,20,0,1,1,16,19,-1,0,1,410.9
8219,15,20,-1,0,1,18,19,2,0,2,410.95
8220,17,18,2,-2,2.828427125,16,19,-2,0,2,411
8221,14,20,-3,2,3.605551275,16,19,0,0,0,411.05
8222,16,19,2,-1,2.236067977,16,20,0,1,1,411.1
8223,15,20,-1,1,1.414213562,17,19,1,-1,1.414213562,411.15
8224,17,19,2,-1,2.236067977,17,19,0,0,0,411.2
8225,14,21,-3,2,3.605551275,16,18,-1,-1,1.414213562,411.25
8226,16,20,2,-1,2.236067977,16,18,0,0,0,411.3
8227,16,20,0,0,0,16,17,0,-1,1,411.35
8228,15,19,-1,-1,1.414213562,16,18,0,1,1,411.4
8229,23,4,8,-15,17,17,17,1,-1,1.414213562,411.45
8230,16,20,-7,16,17.4642492,17,19,0,2,2,411.5
8231,,,,,,17,18,0,-1,1,411.55
8232,17,20,1,0,1,,,,,,411.6
8233,16,20,-1,0,1,,,,,,411.65
8234,17,20,1,0,1,18,20,1,2,2.236067977,411.7
8235,16,21,-1,1,1.414213562,18,20,0,0,0,411.75
8236,17,21,1,0,1,18,20,0,0,0,411.8
8237,17,20,0,-1,1,17,20,-1,0,1,411.85
8238,17,21,0,1,1,17,20,0,0,0,411.9
8239,17,21,0,0,0,17,21,0,1,1,411.95
8240,17,20,0,-1,1,16,21,-1,0,1,412
8241,17,21,0,1,1,,,,,,412.05
8242,17,22,0,1,1,17,21,1,0,1,412.1
8243,18,22,1,0,1,16,22,-1,1,1.414213562,412.15
8244,17,22,-1,0,1,17,21,1,-1,1.414213562,412.2
8245,16,22,-1,0,1,17,22,0,1,1,412.25
8246,16,22,0,0,0,17,21,0,-1,1,412.3
8247,16,22,0,0,0,17,22,0,1,1,412.35
8248,,,,,,17,22,0,0,0,412.4
8249,17,23,1,1,1.414213562,17,21,0,-1,1,412.45
8250,18,24,1,1,1.414213562,18,21,1,0,1,412.5
8251,18,20,0,-4,4,,,,,,412.55
8252,17,23,-1,3,3.16227766,15,21,-3,0,3,412.6
8253,16,22,-1,-1,1.414213562,18,21,3,0,3,412.65
8254,17,23,1,1,1.414213562,18,21,0,0,0,412.7
8255,17,22,0,-1,1,,,,,,412.75
8256,17,22,0,0,0,17,21,-1,0,1,412.8
8257,16,22,-1,0,1,16,20,-1,-1,1.414213562,412.85
8258,15,19,-1,-3,3.16227766,16,21,0,1,1,412.9
8259,16,21,1,2,2.236067977,16,21,0,0,0,412.95
8260,15,21,-1,0,1,15,19,-1,-2,2.236067977,413
8261,13,21,-2,0,2,16,20,1,1,1.414213562,413.05
8262,14,20,1,-1,1.414213562,16,21,0,1,1,413.1
8263,16,19,2,-1,2.236067977,17,20,1,-1,1.414213562,413.15
8264,17,20,1,1,1.414213562,17,21,0,1,1,413.2
8265,14,22,-3,2,3.605551275,17,20,0,-1,1,413.25
8266,15,21,1,-1,1.414213562,17,21,0,1,1,413.3
8267,14,22,-1,1,1.414213562,16,21,-1,0,1,413.35
8268,14,22,0,0,0,17,22,1,1,1.414213562,413.4
8269,15,20,1,-2,2.236067977,17,21,0,-1,1,413.45
8270,15,21,0,1,1,18,20,1,-1,1.414213562,413.5
8271,14,21,-1,0,1,16,20,-2,0,2,413.55
8272,15,22,1,1,1.414213562,17,22,1,2,2.236067977,413.6
8273,13,21,-2,-1,2.236067977,17,22,0,0,0,413.65
8274,13,22,0,1,1,18,22,1,0,1,413.7
8275,13,22,0,0,0,18,22,0,0,0,413.75
8276,14,23,1,1,1.414213562,18,21,0,-1,1,413.8
8277,16,21,2,-2,2.828427125,19,21,1,0,1,413.85
8278,15,22,-1,1,1.414213562,17,20,-2,-1,2.236067977,413.9
8279,13,21,-2,-1,2.236067977,17,21,0,1,1,413.95
8280,,,,,,18,21,1,0,1,414
8281,14,22,1,1,1.414213562,20,24,2,3,3.605551275,414.05
8282,16,21,2,-1,2.236067977,18,22,-2,-2,2.828427125,414.1
8283,16,22,0,1,1,18,21,0,-1,1,414.15
8284,,,,,,17,22,-1,1,1.414213562,414.2
8285,15,22,-1,0,1,18,22,1,0,1,414.25
8286,15,22,0,0,0,18,22,0,0,0,414.3
8287,15,21,0,-1,1,16,21,-2,-1,2.236067977,414.35
8288,,,,,,17,20,1,-1,1.414213562,414.4
8289,14,21,-1,0,1,17,22,0,2,2,414.45
8290,15,20,1,-1,1.414213562,16,22,-1,0,1,414.5
8291,15,20,0,0,0,17,22,1,0,1,414.55
8292,15,20,0,0,0,17,22,0,0,0,414.6
8293,14,21,-1,1,1.414213562,16,21,-1,-1,1.414213562,414.65
8294,14,20,0,-1,1,16,20,0,-1,1,414.7
8295,15,20,1,0,1,17,22,1,2,2.236067977,414.75
8296,14,22,-1,2,2.236067977,16,22,-1,0,1,414.8
8297,15,21,1,-1,1.414213562,16,21,0,-1,1,414.85
8298,15,21,0,0,0,14,21,-2,0,2,414.9
8299,16,19,1,-2,2.236067977,15,22,1,1,1.414213562,414.95
8300,16,21,0,2,2,15,22,0,0,0,415
8301,15,22,-1,1,1.414213562,16,22,1,0,1,415.05
8302,14,21,-1,-1,1.414213562,16,22,0,0,0,415.1
8303,14,18,0,-3,3,16,22,0,0,0,415.15
8304,16,21,2,3,3.605551275,16,22,0,0,0,415.2
8305,15,22,-1,1,1.414213562,17,21,1,-1,1.414213562,415.25
8306,14,20,-1,-2,2.236067977,16,22,-1,1,1.414213562,415.3
8307,14,22,0,2,2,16,21,0,-1,1,415.35
8308,15,22,1,0,1,15,21,-1,0,1,415.4
8309,15,23,0,1,1,,,,,,415.45
8310,15,23,0,0,0,,,,,,415.5
8311,15,22,0,-1,1,17,21,2,0,2,415.55
8312,14,23,-1,1,1.414213562,14,16,-3,-5,5.830951895,415.6
8313,15,21,1,-2,2.236067977,16,21,2,5,5.385164807,415.65
8314,16,21,1,0,1,17,21,1,0,1,415.7
8315,16,23,0,2,2,16,22,-1,1,1.414213562,415.75
8316,16,24,0,1,1,15,20,-1,-2,2.236067977,415.8
8317,17,22,1,-2,2.236067977,15,17,0,-3,3,415.85
8318,17,21,0,-1,1,17,22,2,5,5.385164807,415.9
8319,16,23,-1,2,2.236067977,17,21,0,-1,1,415.95
8320,15,22,-1,-1,1.414213562,17,21,0,0,0,416
8321,15,20,0,-2,2,16,22,-1,1,1.414213562,416.05
8322,15,22,0,2,2,17,21,1,-1,1.414213562,416.1
8323,15,22,0,0,0,17,21,0,0,0,416.15
8324,16,21,1,-1,1.414213562,16,20,-1,-1,1.414213562,416.2
8325,13,21,-3,0,3,16,21,0,1,1,416.25
8326,15,21,2,0,2,17,22,1,1,1.414213562,416.3
8327,15,21,0,0,0,14,20,-3,-2,3.605551275,416.35
8328,15,21,0,0,0,15,21,1,1,1.414213562,416.4
8329,16,22,1,1,1.414213562,,,,,,416.45
8330,16,22,0,0,0,16,23,1,2,2.236067977,416.5
8331,15,21,-1,-1,1.414213562,15,23,-1,0,1,416.55
8332,16,21,1,0,1,16,22,1,-1,1.414213562,416.6
8333,16,22,0,1,1,15,21,-1,-1,1.414213562,416.65
8334,17,22,1,0,1,17,21,2,0,2,416.7
8335,16,22,-1,0,1,17,21,0,0,0,416.75
8336,16,21,0,-1,1,17,22,0,1,1,416.8
8337,16,21,0,0,0,16,23,-1,1,1.414213562,416.85
8338,16,21,0,0,0,17,21,1,-2,2.236067977,416.9
8339,16,20,0,-1,1,17,22,0,1,1,416.95
8340,16,23,0,3,3,18,21,1,-1,1.414213562,417
8341,17,21,1,-2,2.236067977,18,21,0,0,0,417.05
8342,17,21,0,0,0,19,21,1,0,1,417.1
8343,18,19,1,-2,2.236067977,16,20,-3,-1,3.16227766,417.15
8344,16,21,-2,2,2.828427125,17,21,1,1,1.414213562,417.2
8345,16,21,0,0,0,19,20,2,-1,2.236067977,417.25
8346,17,20,1,-1,1.414213562,18,21,-1,1,1.414213562,417.3
8347,15,20,-2,0,2,18,20,0,-1,1,417.35
8348,15,21,0,1,1,18,21,0,1,1,417.4
8349,14,21,-1,0,1,19,19,1,-2,2.236067977,417.45
8350,,,,,,18,21,-1,2,2.236067977,417.5
8351,15,20,1,-1,1.414213562,19,21,1,0,1,417.55
8352,15,20,0,0,0,19,21,0,0,0,417.6
8353,16,20,1,0,1,19,21,0,0,0,417.65
8354,14,20,-2,0,2,19,20,0,-1,1,417.7
8355,15,20,1,0,1,18,20,-1,0,1,417.75
8356,14,20,-1,0,1,17,21,-1,1,1.414213562,417.8
8357,15,21,1,1,1.414213562,18,21,1,0,1,417.85
8358,15,22,0,1,1,16,20,-2,-1,2.236067977,417.9
8359,14,23,-1,1,1.414213562,16,21,0,1,1,417.95
8360,15,22,1,-1,1.414213562,17,21,1,0,1,418
8361,16,21,1,-1,1.414213562,16,21,-1,0,1,418.05
8362,15,20,-1,-1,1.414213562,17,21,1,0,1,418.1
8363,15,22,0,2,2,,,,,,418.15
8364,16,20,1,-2,2.236067977,,,,,,418.2
8365,15,22,-1,2,2.236067977,20,21,3,0,3,418.25
8366,15,21,0,-1,1,16,21,-4,0,4,418.3
8367,13,22,-2,1,2.236067977,18,21,2,0,2,418.35
8368,14,21,1,-1,1.414213562,16,22,-2,1,2.236067977,418.4
8369,15,19,1,-2,2.236067977,16,21,0,-1,1,418.45
8370,15,21,0,2,2,17,21,1,0,1,418.5
8371,15,20,0,-1,1,16,21,-1,0,1,418.55
8372,15,20,0,0,0,16,20,0,-1,1,418.6
8373,16,20,1,0,1,15,21,-1,1,1.414213562,418.65
8374,15,20,-1,0,1,15,21,0,0,0,418.7
8375,15,20,0,0,0,16,21,1,0,1,418.75
8376,16,20,1,0,1,15,21,-1,0,1,418.8
8377,15,20,-1,0,1,16,20,1,-1,1.414213562,418.85
8378,15,21,0,1,1,15,21,-1,1,1.414213562,418.9
8379,14,22,-1,1,1.414213562,16,20,1,-1,1.414213562,418.95
8380,16,21,2,-1,2.236067977,15,20,-1,0,1,419
8381,16,21,0,0,0,15,20,0,0,0,419.05
8382,16,20,0,-1,1,15,21,0,1,1,419.1
8383,16,22,0,2,2,,,,,,419.15
8384,17,22,1,0,1,,,,,,419.2
8385,16,21,-1,-1,1.414213562,16,20,1,-1,1.414213562,419.25
8386,17,20,1,-1,1.414213562,17,20,1,0,1,419.3
8387,15,22,-2,2,2.828427125,16,20,-1,0,1,419.35
8388,16,21,1,-1,1.414213562,16,20,0,0,0,419.4
8389,16,22,0,1,1,16,20,0,0,0,419.45
8390,16,20,0,-2,2,15,20,-1,0,1,419.5
8391,14,20,-2,0,2,17,20,2,0,2,419.55
8392,19,19,5,-1,5.099019514,17,18,0,-2,2,419.6
8393,15,20,-4,1,4.123105626,17,21,0,3,3,419.65
8394,16,21,1,1,1.414213562,15,20,-2,-1,2.236067977,419.7
8395,16,21,0,0,0,16,20,1,0,1,419.75
8396,16,21,0,0,0,18,19,2,-1,2.236067977,419.8
8397,15,20,-1,-1,1.414213562,17,20,-1,1,1.414213562,419.85
8398,16,21,1,1,1.414213562,16,21,-1,1,1.414213562,419.9
8399,16,21,0,0,0,17,20,1,-1,1.414213562,419.95
8400,15,20,-1,-1,1.414213562,16,19,-1,-1,1.414213562,420
8401,16,20,1,0,1,15,16,-1,-3,3.16227766,420.05
8402,17,20,1,0,1,16,18,1,2,2.236067977,420.1
8403,16,21,-1,1,1.414213562,16,19,0,1,1,420.15
8404,16,21,0,0,0,17,18,1,-1,1.414213562,420.2
8405,17,21,1,0,1,17,19,0,1,1,420.25
8406,17,20,0,-1,1,16,18,-1,-1,1.414213562,420.3
8407,17,19,0,-1,1,16,18,0,0,0,420.35
8408,17,19,0,0,0,17,18,1,0,1,420.4
8409,15,19,-2,0,2,16,18,-1,0,1,420.45
8410,15,18,0,-1,1,17,17,1,-1,1.414213562,420.5
8411,17,18,2,0,2,16,16,-1,-1,1.414213562,420.55
8412,16,19,-1,1,1.414213562,17,17,1,1,1.414213562,420.6
8413,15,19,-1,0,1,17,18,0,1,1,420.65
8414,16,19,1,0,1,16,18,-1,0,1,420.7
8415,,,,,,16,19,0,1,1,420.75
8416,15,21,-1,2,2.236067977,16,18,0,-1,1,420.8
8417,15,21,0,0,0,15,20,-1,2,2.236067977,420.85
8418,15,20,0,-1,1,15,20,0,0,0,420.9
8419,15,21,0,1,1,16,18,1,-2,2.236067977,420.95
8420,16,20,1,-1,1.414213562,17,18,1,0,1,421
8421,17,20,1,0,1,16,17,-1,-1,1.414213562,421.05
8422,17,21,0,1,1,18,15,2,-2,2.828427125,421.1
8423,16,20,-1,-1,1.414213562,18,16,0,1,1,421.15
8424,17,20,1,0,1,17,18,-1,2,2.236067977,421.2
8425,16,21,-1,1,1.414213562,18,17,1,-1,1.414213562,421.25
8426,16,21,0,0,0,18,19,0,2,2,421.3
8427,15,21,-1,0,1,17,19,-1,0,1,421.35
8428,17,21,2,0,2,17,19,0,0,0,421.4
8429,15,21,-2,0,2,18,18,1,-1,1.414213562,421.45
8430,16,21,1,0,1,16,17,-2,-1,2.236067977,421.5
8431,15,17,-1,-4,4.123105626,16,18,0,1,1,421.55
8432,15,19,0,2,2,17,18,1,0,1,421.6
8433,15,20,0,1,1,16,19,-1,1,1.414213562,421.65
8434,17,22,2,2,2.828427125,14,15,-2,-4,4.472135955,421.7
8435,17,21,0,-1,1,16,19,2,4,4.472135955,421.75
8436,16,19,-1,-2,2.236067977,15,18,-1,-1,1.414213562,421.8
8437,17,20,1,1,1.414213562,,,,,,421.85
8438,17,21,0,1,1,17,17,2,-1,2.236067977,421.9
8439,17,21,0,0,0,15,17,-2,0,2,421.95
8440,18,20,1,-1,1.414213562,15,16,0,-1,1,422
8441,18,20,0,0,0,15,17,0,1,1,422.05
8442,17,20,-1,0,1,15,17,0,0,0,422.1
8443,16,21,-1,1,1.414213562,15,16,0,-1,1,422.15
8444,17,21,1,0,1,16,15,1,-1,1.414213562,422.2
8445,18,21,1,0,1,15,18,-1,3,3.16227766,422.25
8446,18,22,0,1,1,13,18,-2,0,2,422.3
8447,,,,,,16,18,3,0,3,422.35
8448,17,22,-1,0,1,14,16,-2,-2,2.828427125,422.4
8449,17,22,0,0,0,15,18,1,2,2.236067977,422.45
8450,18,21,1,-1,1.414213562,14,18,-1,0,1,422.5
8451,18,21,0,0,0,15,17,1,-1,1.414213562,422.55
8452,18,21,0,0,0,15,19,0,2,2,422.6
8453,16,21,-2,0,2,15,17,0,-2,2,422.65
8454,23,4,7,-17,18.38477631,15,18,0,1,1,422.7
8455,17,21,-6,17,18.02775638,15,17,0,-1,1,422.75
8456,18,20,1,-1,1.414213562,15,17,0,0,0,422.8
8457,18,20,0,0,0,15,17,0,0,0,422.85
8458,18,21,0,1,1,,,,,,422.9
8459,18,21,0,0,0,,,,,,422.95
8460,18,20,0,-1,1,15,19,0,2,2,423
8461,16,21,-2,1,2.236067977,16,19,1,0,1,423.05
8462,18,22,2,1,2.236067977,16,18,0,-1,1,423.1
8463,17,21,-1,-1,1.414213562,17,19,1,1,1.414213562,423.15
8464,17,22,0,1,1,16,18,-1,-1,1.414213562,423.2
8465,15,20,-2,-2,2.828427125,16,19,0,1,1,423.25
8466,16,21,1,1,1.414213562,16,18,0,-1,1,423.3
8467,16,21,0,0,0,15,18,-1,0,1,423.35
8468,17,20,1,-1,1.414213562,17,17,2,-1,2.236067977,423.4
8469,16,20,-1,0,1,16,17,-1,0,1,423.45
8470,17,20,1,0,1,16,17,0,0,0,423.5
8471,16,20,-1,0,1,16,18,0,1,1,423.55
8472,16,20,0,0,0,16,16,0,-2,2,423.6
8473,15,20,-1,0,1,17,17,1,1,1.414213562,423.65
8474,16,20,1,0,1,17,18,0,1,1,423.7
8475,16,20,0,0,0,17,18,0,0,0,423.75
8476,16,20,0,0,0,,,,,,423.8
8477,15,19,-1,-1,1.414213562,17,18,0,0,0,423.85
8478,15,19,0,0,0,17,18,0,0,0,423.9
8479,,,,,,11,6,-6,-12,13.41640786,423.95
8480,16,18,1,-1,1.414213562,,,,,,424
8481,15,18,-1,0,1,17,17,6,11,12.52996409,424.05
8482,15,18,0,0,0,16,19,-1,2,2.236067977,424.1
8483,14,18,-1,0,1,16,19,0,0,0,424.15
8484,15,18,1,0,1,16,18,0,-1,1,424.2
8485,17,16,2,-2,2.828427125,16,17,0,-1,1,424.25
8486,16,18,-1,2,2.236067977,16,17,0,0,0,424.3
8487,16,18,0,0,0,15,17,-1,0,1,424.35
8488,16,19,0,1,1,16,17,1,0,1,424.4
8489,16,18,0,-1,1,15,18,-1,1,1.414213562,424.45
8490,15,18,-1,0,1,15,17,0,-1,1,424.5
8491,16,19,1,1,1.414213562,15,18,0,1,1,424.55
8492,16,18,0,-1,1,16,18,1,0,1,424.6
8493,15,16,-1,-2,2.236067977,17,18,1,0,1,424.65
8494,17,18,2,2,2.828427125,17,17,0,-1,1,424.7
8495,16,20,-1,2,2.236067977,18,14,1,-3,3.16227766,424.75
8496,16,20,0,0,0,18,17,0,3,3,424.8
8497,17,19,1,-1,1.414213562,17,18,-1,1,1.414213562,424.85
8498,14,17,-3,-2,3.605551275,16,18,-1,0,1,424.9
8499,17,15,3,-2,3.605551275,16,18,0,0,0,424.95
8500,17,19,0,4,4,16,18,0,0,0,425
8501,17,19,0,0,0,18,17,2,-1,2.236067977,425.05
8502,18,17,1,-2,2.236067977,17,17,-1,0,1,425.1
8503,17,19,-1,2,2.236067977,18,18,1,1,1.414213562,425.15
8504,16,19,-1,0,1,18,18,0,0,0,425.2
8505,17,18,1,-1,1.414213562,18,17,0,-1,1,425.25
8506,16,20,-1,2,2.236067977,16,14,-2,-3,3.605551275,425.3
8507,17,19,1,-1,1.414213562,,,,,,425.35
8508,17,20,0,1,1,18,18,2,4,4.472135955,425.4
8509,16,21,-1,1,1.414213562,18,17,0,-1,1,425.45
8510,16,20,0,-1,1,18,18,0,1,1,425.5
8511,15,20,-1,0,1,18,19,0,1,1,425.55
8512,16,20,1,0,1,17,20,-1,1,1.414213562,425.6
8513,15,20,-1,0,1,17,18,0,-2,2,425.65
8514,16,19,1,-1,1.414213562,16,20,-1,2,2.236067977,425.7
8515,16,19,0,0,0,16,19,0,-1,1,425.75
8516,16,20,0,1,1,17,20,1,1,1.414213562,425.8
8517,16,20,0,0,0,17,20,0,0,0,425.85
8518,17,19,1,-1,1.414213562,18,19,1,-1,1.414213562,425.9
8519,15,20,-2,1,2.236067977,17,19,-1,0,1,425.95
8520,15,19,0,-1,1,17,17,0,-2,2,426
8521,16,18,1,-1,1.414213562,17,19,0,2,2,426.05
8522,17,18,1,0,1,17,18,0,-1,1,426.1
8523,16,19,-1,1,1.414213562,17,17,0,-1,1,426.15
8524,16,20,0,1,1,17,18,0,1,1,426.2
8525,16,21,0,1,1,18,18,1,0,1,426.25
8526,14,19,-2,-2,2.828427125,18,19,0,1,1,426.3
8527,15,20,1,1,1.414213562,18,18,0,-1,1,426.35
8528,15,21,0,1,1,18,20,0,2,2,426.4
8529,14,19,-1,-2,2.236067977,18,18,0,-2,2,426.45
8530,15,19,1,0,1,17,17,-1,-1,1.414213562,426.5
8531,16,20,1,1,1.414213562,17,16,0,-1,1,426.55
8532,16,21,0,1,1,17,16,0,0,0,426.6
8533,16,20,0,-1,1,18,18,1,2,2.236067977,426.65
8534,16,21,0,1,1,18,19,0,1,1,426.7
8535,16,20,0,-1,1,18,18,0,-1,1,426.75
8536,15,21,-1,1,1.414213562,19,17,1,-1,1.414213562,426.8
8537,17,20,2,-1,2.236067977,19,19,0,2,2,426.85
8538,16,20,-1,0,1,19,18,0,-1,1,426.9
8539,16,20,0,0,0,19,19,0,1,1,426.95
8540,17,21,1,1,1.414213562,,,,,,427
8541,15,21,-2,0,2,18,18,-1,-1,1.414213562,427.05
8542,15,21,0,0,0,18,18,0,0,0,427.1
