frame,images_centroid_x,images_centroid_y,images_delta_x,images_delta_y,images_distance,images2_centroid_x,images2_centroid_y,images2_delta_x,images2_delta_y,images2_distance,timestamp_s
5293,21,24,-1,1,1.4142135623730951,18,21,1,0,1.0,264.65
5294,21,22,0,-2,2.0,18,21,0,0,0.0,264.7
5295,22,23,1,1,1.4142135623730951,17,21,-1,0,1.0,264.75
5296,20,20,-2,-3,3.605551275463989,17,21,0,0,0.0,264.8
5297,22,23,2,3,3.605551275463989,17,21,0,0,0.0,264.85
5298,22,23,0,0,0.0,17,21,0,0,0.0,264.9
5299,22,23,0,0,0.0,17,22,0,1,1.0,264.95
5300,22,23,0,0,0.0,18,20,1,-2,2.23606797749979,265.0
5301,22,24,0,1,1.0,17,21,-1,1,1.4142135623730951,265.05
5302,23,23,1,-1,1.4142135623730951,17,20,0,-1,1.0,265.1
5303,23,24,0,1,1.0,17,20,0,0,0.0,265.15
5304,22,24,-1,0,1.0,16,20,-1,0,1.0,265.2
5305,22,25,0,1,1.0,17,19,1,-1,1.4142135623730951,265.25
5306,23,24,1,-1,1.4142135623730951,17,19,0,0,0.0,265.3
5307,22,24,-1,0,1.0,16,20,-1,1,1.4142135623730951,265.35
5308,23,24,1,0,1.0,17,20,1,0,1.0,265.4
5309,23,26,0,2,2.0,17,21,0,1,1.0,265.45
5310,22,26,-1,0,1.0,16,20,-1,-1,1.4142135623730951,265.5
5311,22,26,0,0,0.0,18,20,2,0,2.0,265.55
5312,22,25,0,-1,1.0,18,20,0,0,0.0,265.6
5313,22,25,0,0,0.0,17,20,-1,0,1.0,265.65
5314,23,25,1,0,1.0,17,20,0,0,0.0,265.7
5315,22,25,-1,0,1.0,18,21,1,1,1.4142135623730951,265.75
5316,22,24,0,-1,1.0,17,20,-1,-1,1.4142135623730951,265.8
5317,22,24,0,0,0.0,18,20,1,0,1.0,265.85
5318,22,26,0,2,2.0,17,20,-1,0,1.0,265.9
5319,22,25,0,-1,1.0,17,21,0,1,1.0,265.95
5320,22,25,0,0,0.0,16,20,-1,-1,1.4142135623730951,266.0
5321,22,26,0,1,1.0,17,20,1,0,1.0,266.05
5322,21,25,-1,-1,1.4142135623730951,16,21,-1,1,1.4142135623730951,266.1
5323,21,26,0,1,1.0,15,21,-1,0,1.0,266.15
5324,20,25,-1,-1,1.4142135623730951,17,20,2,-1,2.23606797749979,266.2
5325,21,24,1,-1,1.4142135623730951,16,21,-1,1,1.4142135623730951,266.25
5326,21,24,0,0,0.0,16,21,0,0,0.0,266.3
5327,19,25,-2,1,2.23606797749979,17,21,1,0,1.0,266.35
5328,21,25,2,0,2.0,17,20,0,-1,1.0,266.4
5329,21,25,0,0,0.0,17,20,0,0,0.0,266.45
5330,21,24,0,-1,1.0,15,20,-2,0,2.0,266.5
5331,21,25,0,1,1.0,16,20,1,0,1.0,266.55
5332,20,25,-1,0,1.0,17,20,1,0,1.0,266.6
5333,21,25,1,0,1.0,16,19,-1,-1,1.4142135623730951,266.65
5334,22,25,1,0,1.0,17,19,1,0,1.0,266.7
5335,22,25,0,0,0.0,17,19,0,0,0.0,266.75
5336,21,25,-1,0,1.0,17,19,0,0,0.0,266.8
5337,22,25,1,0,1.0,17,20,0,1,1.0,266.85
5338,22,25,0,0,0.0,16,19,-1,-1,1.4142135623730951,266.9
5339,22,25,0,0,0.0,17,19,1,0,1.0,266.95
5340,22,24,0,-1,1.0,17,19,0,0,0.0,267.0
5341,22,24,0,0,0.0,17,19,0,0,0.0,267.05
5342,22,24,0,0,0.0,17,19,0,0,0.0,267.1
5343,22,24,0,0,0.0,16,19,-1,0,1.0,267.15
5344,22,25,0,1,1.0,17,18,1,-1,1.4142135623730951,267.2
5345,23,25,1,0,1.0,16,18,-1,0,1.0,267.25
5346,22,24,-1,-1,1.4142135623730951,17,19,1,1,1.4142135623730951,267.3
5347,22,24,0,0,0.0,19,19,2,0,2.0,267.35
5348,22,24,0,0,0.0,18,18,-1,-1,1.4142135623730951,267.4
5349,22,25,0,1,1.0,18,19,0,1,1.0,267.45
5350,22,24,0,-1,1.0,18,18,0,-1,1.0,267.5
5351,22,25,0,1,1.0,17,19,-1,1,1.4142135623730951,267.55
5352,21,25,-1,0,1.0,19,20,2,1,2.23606797749979,267.6
5353,22,25,1,0,1.0,17,20,-2,0,2.0,267.65
5354,23,25,1,0,1.0,17,21,0,1,1.0,267.7
5355,21,25,-2,0,2.0,17,20,0,-1,1.0,267.75
5356,22,24,1,-1,1.4142135623730951,17,20,0,0,0.0,267.8
5357,22,23,0,-1,1.0,17,19,0,-1,1.0,267.85
5358,20,22,-2,-1,2.23606797749979,18,20,1,1,1.4142135623730951,267.9
5359,21,24,1,2,2.23606797749979,18,20,0,0,0.0,267.95
5360,20,24,-1,0,1.0,18,20,0,0,0.0,268.0
5361,21,24,1,0,1.0,17,21,-1,1,1.4142135623730951,268.05
5362,21,24,0,0,0.0,17,20,0,-1,1.0,268.1
5363,21,24,0,0,0.0,17,19,0,-1,1.0,268.15
5364,21,24,0,0,0.0,17,20,0,1,1.0,268.2
5365,21,23,0,-1,1.0,16,20,-1,0,1.0,268.25
5366,20,24,-1,1,1.4142135623730951,17,19,1,-1,1.4142135623730951,268.3
5367,21,22,1,-2,2.23606797749979,16,19,-1,0,1.0,268.35
5368,22,24,1,2,2.23606797749979,16,20,0,1,1.0,268.4
5369,21,23,-1,-1,1.4142135623730951,16,20,0,0,0.0,268.45
5370,22,23,1,0,1.0,15,20,-1,0,1.0,268.5
5371,20,22,-2,-1,2.23606797749979,17,21,2,1,2.23606797749979,268.55
5372,21,24,1,2,2.23606797749979,17,21,0,0,0.0,268.6
5373,21,24,0,0,0.0,17,19,0,-2,2.0,268.65
5374,13,17,-8,-7,10.63014581273465,16,20,-1,1,1.4142135623730951,268.7
5375,22,24,9,7,11.40175425099138,17,20,1,0,1.0,268.75
5376,22,24,0,0,0.0,17,20,0,0,0.0,268.8
5377,21,24,-1,0,1.0,17,19,0,-1,1.0,268.85
5378,22,24,1,0,1.0,18,20,1,1,1.4142135623730951,268.9
5379,21,23,-1,-1,1.4142135623730951,17,19,-1,-1,1.4142135623730951,268.95
5380,21,23,0,0,0.0,18,19,1,0,1.0,269.0
5381,22,24,1,1,1.4142135623730951,18,19,0,0,0.0,269.05
5382,21,24,-1,0,1.0,17,18,-1,-1,1.4142135623730951,269.1
5383,22,24,1,0,1.0,18,18,1,0,1.0,269.15
5384,22,24,0,0,0.0,17,18,-1,0,1.0,269.2
5385,22,25,0,1,1.0,18,19,1,1,1.4142135623730951,269.25
5386,21,25,-1,0,1.0,18,18,0,-1,1.0,269.3
5387,20,24,-1,-1,1.4142135623730951,17,19,-1,1,1.4142135623730951,269.35
5388,22,22,2,-2,2.8284271247461903,19,18,2,-1,2.23606797749979,269.4
5389,22,24,0,2,2.0,18,19,-1,1,1.4142135623730951,269.45
5390,21,24,-1,0,1.0,18,18,0,-1,1.0,269.5
5391,22,23,1,-1,1.4142135623730951,18,18,0,0,0.0,269.55
5392,21,24,-1,1,1.4142135623730951,17,18,-1,0,1.0,269.6
5393,21,25,0,1,1.0,18,19,1,1,1.4142135623730951,269.65
5394,20,24,-1,-1,1.4142135623730951,17,20,-1,1,1.4142135623730951,269.7
5395,21,25,1,1,1.4142135623730951,17,20,0,0,0.0,269.75
5396,21,24,0,-1,1.0,17,19,0,-1,1.0,269.8
5397,22,24,1,0,1.0,19,18,2,-1,2.23606797749979,269.85
5398,22,24,0,0,0.0,17,18,-2,0,2.0,269.9
5399,21,23,-1,-1,1.4142135623730951,17,19,0,1,1.0,269.95
5400,21,23,0,0,0.0,17,19,0,0,0.0,270.0
5401,21,24,0,1,1.0,17,19,0,0,0.0,270.05
5402,21,24,0,0,0.0,17,20,0,1,1.0,270.1
5403,21,24,0,0,0.0,18,20,1,0,1.0,270.15
5404,20,23,-1,-1,1.4142135623730951,18,20,0,0,0.0,270.2
5405,22,24,2,1,2.23606797749979,18,20,0,0,0.0,270.25
5406,21,24,-1,0,1.0,18,20,0,0,0.0,270.3
5407,20,24,-1,0,1.0,17,19,-1,-1,1.4142135623730951,270.35
5408,21,24,1,0,1.0,17,19,0,0,0.0,270.4
5409,21,23,0,-1,1.0,17,19,0,0,0.0,270.45
5410,21,23,0,0,0.0,17,19,0,0,0.0,270.5
5411,21,24,0,1,1.0,18,19,1,0,1.0,270.55
5412,21,24,0,0,0.0,17,19,-1,0,1.0,270.6
5413,20,24,-1,0,1.0,18,19,1,0,1.0,270.65
5414,21,24,1,0,1.0,18,20,0,1,1.0,270.7
5415,20,25,-1,1,1.4142135623730951,18,21,0,1,1.0,270.75
5416,20,24,0,-1,1.0,18,21,0,0,0.0,270.8
5417,21,24,1,0,1.0,19,20,1,-1,1.4142135623730951,270.85
5418,21,24,0,0,0.0,19,20,0,0,0.0,270.9
5419,21,25,0,1,1.0,19,20,0,0,0.0,270.95
5420,21,24,0,-1,1.0,19,20,0,0,0.0,271.0
5421,21,24,0,0,0.0,19,19,0,-1,1.0,271.05
5422,21,24,0,0,0.0,18,19,-1,0,1.0,271.1
5423,19,23,-2,-1,2.23606797749979,20,19,2,0,2.0,271.15
5424,19,23,0,0,0.0,19,19,-1,0,1.0,271.2
5425,20,24,1,1,1.4142135623730951,20,19,1,0,1.0,271.25
5426,20,24,0,0,0.0,17,19,-3,0,3.0,271.3
5427,21,24,1,0,1.0,18,19,1,0,1.0,271.35
5428,21,25,0,1,1.0,18,20,0,1,1.0,271.4
5429,22,25,1,0,1.0,19,20,1,0,1.0,271.45
5430,21,25,-1,0,1.0,20,21,1,1,1.4142135623730951,271.5
5431,21,23,0,-2,2.0,19,20,-1,-1,1.4142135623730951,271.55
5432,21,24,0,1,1.0,19,20,0,0,0.0,271.6
5433,21,25,0,1,1.0,19,20,0,0,0.0,271.65
5434,20,25,-1,0,1.0,19,19,0,-1,1.0,271.7
5435,20,24,0,-1,1.0,18,20,-1,1,1.4142135623730951,271.75
5436,20,23,0,-1,1.0,19,20,1,0,1.0,271.8
5437,20,24,0,1,1.0,18,19,-1,-1,1.4142135623730951,271.85
5438,19,23,-1,-1,1.4142135623730951,18,20,0,1,1.0,271.9
5439,18,24,-1,1,1.4142135623730951,18,20,0,0,0.0,271.95
5440,17,23,-1,-1,1.4142135623730951,17,20,-1,0,1.0,272.0
5441,18,23,1,0,1.0,20,19,3,-1,3.1622776601683795,272.05
5442,19,24,1,1,1.4142135623730951,18,19,-2,0,2.0,272.1
5443,19,24,0,0,0.0,18,20,0,1,1.0,272.15
5444,19,24,0,0,0.0,16,19,-2,-1,2.23606797749979,272.2
5445,20,22,1,-2,2.23606797749979,17,19,1,0,1.0,272.25
5446,19,24,-1,2,2.23606797749979,18,20,1,1,1.4142135623730951,272.3
5447,18,23,-1,-1,1.4142135623730951,18,20,0,0,0.0,272.35
5448,19,24,1,1,1.4142135623730951,17,19,-1,-1,1.4142135623730951,272.4
5449,19,24,0,0,0.0,17,20,0,1,1.0,272.45
5450,19,25,0,1,1.0,17,20,0,0,0.0,272.5
5451,19,25,0,0,0.0,17,20,0,0,0.0,272.55
5452,19,26,0,1,1.0,18,20,1,0,1.0,272.6
5453,19,25,0,-1,1.0,17,20,-1,0,1.0,272.65
5454,19,23,0,-2,2.0,18,19,1,-1,1.4142135623730951,272.7
5455,19,24,0,1,1.0,17,19,-1,0,1.0,272.75
5456,19,23,0,-1,1.0,16,19,-1,0,1.0,272.8
5457,19,24,0,1,1.0,16,19,0,0,0.0,272.85
5458,19,24,0,0,0.0,16,19,0,0,0.0,272.9
5459,20,23,1,-1,1.4142135623730951,17,19,1,0,1.0,272.95
5460,19,23,-1,0,1.0,16,19,-1,0,1.0,273.0
5461,19,23,0,0,0.0,17,19,1,0,1.0,273.05
5462,19,23,0,0,0.0,18,20,1,1,1.4142135623730951,273.1
5463,19,23,0,0,0.0,18,19,0,-1,1.0,273.15
5464,19,23,0,0,0.0,18,19,0,0,0.0,273.2
5465,19,24,0,1,1.0,17,19,-1,0,1.0,273.25
5466,18,22,-1,-2,2.23606797749979,18,19,1,0,1.0,273.3
5467,20,24,2,2,2.8284271247461903,18,18,0,-1,1.0,273.35
5468,20,25,0,1,1.0,18,19,0,1,1.0,273.4
5469,20,24,0,-1,1.0,17,19,-1,0,1.0,273.45
5470,20,24,0,0,0.0,17,18,0,-1,1.0,273.5
5471,20,25,0,1,1.0,18,19,1,1,1.4142135623730951,273.55
5472,20,24,0,-1,1.0,19,17,1,-2,2.23606797749979,273.6
5473,19,22,-1,-2,2.23606797749979,17,18,-2,1,2.23606797749979,273.65
5474,20,23,1,1,1.4142135623730951,18,18,1,0,1.0,273.7
5475,21,23,1,0,1.0,19,19,1,1,1.4142135623730951,273.75
5476,21,23,0,0,0.0,19,18,0,-1,1.0,273.8
5477,21,24,0,1,1.0,18,19,-1,1,1.4142135623730951,273.85
5478,21,24,0,0,0.0,19,18,1,-1,1.4142135623730951,273.9
5479,21,25,0,1,1.0,19,18,0,0,0.0,273.95
5480,24,14,3,-11,11.40175425099138,20,18,1,0,1.0,274.0
5481,21,25,-3,11,11.40175425099138,19,18,-1,0,1.0,274.05
5482,20,24,-1,-1,1.4142135623730951,19,18,0,0,0.0,274.1
5483,21,24,1,0,1.0,19,19,0,1,1.0,274.15
5484,21,23,0,-1,1.0,18,19,-1,0,1.0,274.2
5485,20,25,-1,2,2.23606797749979,18,19,0,0,0.0,274.25
5486,20,25,0,0,0.0,17,18,-1,-1,1.4142135623730951,274.3
5487,20,24,0,-1,1.0,,,,,,274.35
5488,21,24,1,0,1.0,19,18,2,0,2.0,274.4
5489,20,24,-1,0,1.0,17,19,-2,1,2.23606797749979,274.45
5490,19,24,-1,0,1.0,17,19,0,0,0.0,274.5
5491,19,23,0,-1,1.0,17,19,0,0,0.0,274.55
5492,19,25,0,2,2.0,17,18,0,-1,1.0,274.6
5493,20,24,1,-1,1.4142135623730951,17,18,0,0,0.0,274.65
5494,19,23,-1,-1,1.4142135623730951,17,19,0,1,1.0,274.7
5495,20,24,1,1,1.4142135623730951,17,20,0,1,1.0,274.75
5496,20,24,0,0,0.0,18,19,1,-1,1.4142135623730951,274.8
5497,19,24,-1,0,1.0,17,18,-1,-1,1.4142135623730951,274.85
5498,19,25,0,1,1.0,18,19,1,1,1.4142135623730951,274.9
5499,19,25,0,0,0.0,18,18,0,-1,1.0,274.95
5500,20,24,1,-1,1.4142135623730951,17,19,-1,1,1.4142135623730951,275.0
5501,19,24,-1,0,1.0,18,19,1,0,1.0,275.05
5502,20,23,1,-1,1.4142135623730951,16,18,-2,-1,2.23606797749979,275.1
5503,19,24,-1,1,1.4142135623730951,18,19,2,1,2.23606797749979,275.15
5504,20,24,1,0,1.0,17,18,-1,-1,1.4142135623730951,275.2
5505,19,24,-1,0,1.0,18,19,1,1,1.4142135623730951,275.25
5506,19,24,0,0,0.0,17,20,-1,1,1.4142135623730951,275.3
5507,19,24,0,0,0.0,17,20,0,0,0.0,275.35
5508,19,22,0,-2,2.0,17,19,0,-1,1.0,275.4
5509,19,23,0,1,1.0,17,19,0,0,0.0,275.45
5510,19,23,0,0,0.0,17,19,0,0,0.0,275.5
5511,18,23,-1,0,1.0,19,19,2,0,2.0,275.55
5512,19,22,1,-1,1.4142135623730951,18,20,-1,1,1.4142135623730951,275.6
5513,19,22,0,0,0.0,17,20,-1,0,1.0,275.65
5514,19,23,0,1,1.0,18,21,1,1,1.4142135623730951,275.7
5515,20,23,1,0,1.0,18,20,0,-1,1.0,275.75
5516,20,24,0,1,1.0,16,20,-2,0,2.0,275.8
5517,19,23,-1,-1,1.4142135623730951,17,20,1,0,1.0,275.85
5518,18,21,-1,-2,2.23606797749979,18,20,1,0,1.0,275.9
5519,19,23,1,2,2.23606797749979,17,21,-1,1,1.4142135623730951,275.95
5520,19,23,0,0,0.0,17,19,0,-2,2.0,276.0
5521,19,23,0,0,0.0,18,20,1,1,1.4142135623730951,276.05
5522,18,25,-1,2,2.23606797749979,17,20,-1,0,1.0,276.1
5523,19,24,1,-1,1.4142135623730951,19,19,2,-1,2.23606797749979,276.15
5524,19,24,0,0,0.0,17,21,-2,2,2.8284271247461903,276.2
5525,20,24,1,0,1.0,17,21,0,0,0.0,276.25
5526,19,24,-1,0,1.0,16,21,-1,0,1.0,276.3
5527,20,24,1,0,1.0,16,21,0,0,0.0,276.35
5528,20,23,0,-1,1.0,17,20,1,-1,1.4142135623730951,276.4
5529,20,24,0,1,1.0,18,21,1,1,1.4142135623730951,276.45
5530,20,24,0,0,0.0,17,21,-1,0,1.0,276.5
5531,19,25,-1,1,1.4142135623730951,18,22,1,1,1.4142135623730951,276.55
5532,19,25,0,0,0.0,16,21,-2,-1,2.23606797749979,276.6
5533,20,25,1,0,1.0,17,17,1,-4,4.123105625617661,276.65
5534,20,25,0,0,0.0,17,20,0,3,3.0,276.7
5535,18,24,-2,-1,2.23606797749979,17,22,0,2,2.0,276.75
5536,18,24,0,0,0.0,17,21,0,-1,1.0,276.8
5537,19,24,1,0,1.0,17,20,0,-1,1.0,276.85
5538,19,24,0,0,0.0,17,20,0,0,0.0,276.9
5539,19,25,0,1,1.0,18,21,1,1,1.4142135623730951,276.95
5540,19,24,0,-1,1.0,16,20,-2,-1,2.23606797749979,277.0
5541,18,24,-1,0,1.0,18,19,2,-1,2.23606797749979,277.05
5542,19,23,1,-1,1.4142135623730951,17,18,-1,-1,1.4142135623730951,277.1
5543,19,24,0,1,1.0,17,19,0,1,1.0,277.15
5544,19,24,0,0,0.0,17,19,0,0,0.0,277.2
5545,19,24,0,0,0.0,17,19,0,0,0.0,277.25
5546,18,23,-1,-1,1.4142135623730951,17,19,0,0,0.0,277.3
5547,19,24,1,1,1.4142135623730951,16,19,-1,0,1.0,277.35
5548,19,23,0,-1,1.0,16,19,0,0,0.0,277.4
5549,19,23,0,0,0.0,16,19,0,0,0.0,277.45
5550,20,22,1,-1,1.4142135623730951,16,20,0,1,1.0,277.5
5551,21,22,1,0,1.0,16,20,0,0,0.0,277.55
5552,20,23,-1,1,1.4142135623730951,17,20,1,0,1.0,277.6
5553,20,24,0,1,1.0,16,19,-1,-1,1.4142135623730951,277.65
5554,20,23,0,-1,1.0,15,20,-1,1,1.4142135623730951,277.7
5555,21,23,1,0,1.0,17,18,2,-2,2.8284271247461903,277.75
5556,21,22,0,-1,1.0,17,20,0,2,2.0,277.8
5557,20,22,-1,0,1.0,17,18,0,-2,2.0,277.85
5558,20,23,0,1,1.0,16,20,-1,2,2.23606797749979,277.9
5559,22,22,2,-1,2.23606797749979,16,19,0,-1,1.0,277.95
5560,21,22,-1,0,1.0,16,20,0,1,1.0,278.0
5561,21,22,0,0,0.0,16,20,0,0,0.0,278.05
5562,21,22,0,0,0.0,16,20,0,0,0.0,278.1
5563,19,23,-2,1,2.23606797749979,16,19,0,-1,1.0,278.15
5564,21,24,2,1,2.23606797749979,15,20,-1,1,1.4142135623730951,278.2
5565,20,22,-1,-2,2.23606797749979,16,20,1,0,1.0,278.25
5566,20,23,0,1,1.0,15,19,-1,-1,1.4142135623730951,278.3
5567,20,23,0,0,0.0,14,20,-1,1,1.4142135623730951,278.35
5568,20,22,0,-1,1.0,15,20,1,0,1.0,278.4
5569,20,22,0,0,0.0,14,20,-1,0,1.0,278.45
5570,21,23,1,1,1.4142135623730951,16,20,2,0,2.0,278.5
5571,20,22,-1,-1,1.4142135623730951,16,20,0,0,0.0,278.55
5572,20,22,0,0,0.0,16,19,0,-1,1.0,278.6
5573,21,22,1,0,1.0,16,19,0,0,0.0,278.65
5574,22,23,1,1,1.4142135623730951,16,19,0,0,0.0,278.7
5575,21,23,-1,0,1.0,15,20,-1,1,1.4142135623730951,278.75
5576,21,22,0,-1,1.0,16,20,1,0,1.0,278.8
5577,21,22,0,0,0.0,16,20,0,0,0.0,278.85
5578,21,23,0,1,1.0,16,21,0,1,1.0,278.9
5579,21,23,0,0,0.0,16,20,0,-1,1.0,278.95
5580,21,23,0,0,0.0,16,21,0,1,1.0,279.0
5581,21,23,0,0,0.0,16,21,0,0,0.0,279.05
5582,20,23,-1,0,1.0,15,21,-1,0,1.0,279.1
5583,20,22,0,-1,1.0,15,22,0,1,1.0,279.15
5584,18,22,-2,0,2.0,15,22,0,0,0.0,279.2
5585,18,21,0,-1,1.0,14,22,-1,0,1.0,279.25
5586,19,22,1,1,1.4142135623730951,14,21,0,-1,1.0,279.3
5587,20,23,1,1,1.4142135623730951,15,21,1,0,1.0,279.35
5588,21,24,1,1,1.4142135623730951,14,20,-1,-1,1.4142135623730951,279.4
5589,21,23,0,-1,1.0,15,21,1,1,1.4142135623730951,279.45
5590,21,21,0,-2,2.0,14,19,-1,-2,2.23606797749979,279.5
5591,21,25,0,4,4.0,15,21,1,2,2.23606797749979,279.55
5592,20,25,-1,0,1.0,14,22,-1,1,1.4142135623730951,279.6
5593,20,25,0,0,0.0,14,21,0,-1,1.0,279.65
5594,21,25,1,0,1.0,15,21,1,0,1.0,279.7
5595,21,26,0,1,1.0,14,21,-1,0,1.0,279.75
5596,21,27,0,1,1.0,15,21,1,0,1.0,279.8
5597,21,25,0,-2,2.0,15,20,0,-1,1.0,279.85
5598,20,25,-1,0,1.0,15,20,0,0,0.0,279.9
5599,21,24,1,-1,1.4142135623730951,15,19,0,-1,1.0,279.95
5600,20,25,-1,1,1.4142135623730951,16,20,1,1,1.4142135623730951,280.0
5601,20,25,0,0,0.0,15,20,-1,0,1.0,280.05
5602,21,25,1,0,1.0,15,20,0,0,0.0,280.1
5603,21,24,0,-1,1.0,15,19,0,-1,1.0,280.15
5604,20,25,-1,1,1.4142135623730951,16,21,1,2,2.23606797749979,280.2
5605,21,25,1,0,1.0,15,20,-1,-1,1.4142135623730951,280.25
5606,20,25,-1,0,1.0,15,20,0,0,0.0,280.3
5607,20,24,0,-1,1.0,15,20,0,0,0.0,280.35
5608,20,24,0,0,0.0,16,20,1,0,1.0,280.4
5609,21,24,1,0,1.0,16,20,0,0,0.0,280.45
5610,19,23,-2,-1,2.23606797749979,16,19,0,-1,1.0,280.5
5611,19,23,0,0,0.0,16,20,0,1,1.0,280.55
5612,20,23,1,0,1.0,16,21,0,1,1.0,280.6
5613,21,25,1,2,2.23606797749979,16,20,0,-1,1.0,280.65
5614,19,25,-2,0,2.0,15,20,-1,0,1.0,280.7
5615,20,25,1,0,1.0,15,18,0,-2,2.0,280.75
5616,21,25,1,0,1.0,15,19,0,1,1.0,280.8
5617,20,25,-1,0,1.0,17,20,2,1,2.23606797749979,280.85
5618,20,25,0,0,0.0,16,20,-1,0,1.0,280.9
5619,20,25,0,0,0.0,16,19,0,-1,1.0,280.95
5620,20,24,0,-1,1.0,16,20,0,1,1.0,281.0
5621,20,24,0,0,0.0,17,19,1,-1,1.4142135623730951,281.05
5622,20,24,0,0,0.0,17,19,0,0,0.0,281.1
5623,20,25,0,1,1.0,17,20,0,1,1.0,281.15
5624,20,25,0,0,0.0,17,20,0,0,0.0,281.2
5625,21,25,1,0,1.0,17,19,0,-1,1.0,281.25
5626,21,25,0,0,0.0,17,19,0,0,0.0,281.3
5627,21,26,0,1,1.0,17,19,0,0,0.0,281.35
5628,20,25,-1,-1,1.4142135623730951,17,20,0,1,1.0,281.4
5629,21,26,1,1,1.4142135623730951,17,20,0,0,0.0,281.45
5630,21,24,0,-2,2.0,17,20,0,0,0.0,281.5
5631,20,23,-1,-1,1.4142135623730951,17,21,0,1,1.0,281.55
5632,20,22,0,-1,1.0,16,20,-1,-1,1.4142135623730951,281.6
5633,22,21,2,-1,2.23606797749979,17,20,1,0,1.0,281.65
5634,21,26,-1,5,5.0990195135927845,16,20,-1,0,1.0,281.7
5635,21,27,0,1,1.0,17,20,1,0,1.0,281.75
5636,21,27,0,0,0.0,17,20,0,0,0.0,281.8
5637,21,27,0,0,0.0,17,21,0,1,1.0,281.85
5638,21,27,0,0,0.0,16,20,-1,-1,1.4142135623730951,281.9
5639,21,26,0,-1,1.0,17,20,1,0,1.0,281.95
5640,20,25,-1,-1,1.4142135623730951,17,20,0,0,0.0,282.0
5641,21,24,1,-1,1.4142135623730951,17,20,0,0,0.0,282.05
5642,22,25,1,1,1.4142135623730951,17,20,0,0,0.0,282.1
5643,21,26,-1,1,1.4142135623730951,17,20,0,0,0.0,282.15
5644,21,24,0,-2,2.0,17,19,0,-1,1.0,282.2
5645,21,24,0,0,0.0,18,20,1,1,1.4142135623730951,282.25
5646,21,26,0,2,2.0,17,20,-1,0,1.0,282.3
5647,22,27,1,1,1.4142135623730951,19,20,2,0,2.0,282.35
5648,21,27,-1,0,1.0,18,20,-1,0,1.0,282.4
5649,22,26,1,-1,1.4142135623730951,18,20,0,0,0.0,282.45
5650,21,25,-1,-1,1.4142135623730951,17,20,-1,0,1.0,282.5
5651,21,24,0,-1,1.0,17,20,0,0,0.0,282.55
5652,22,24,1,0,1.0,17,19,0,-1,1.0,282.6
5653,21,25,-1,1,1.4142135623730951,19,21,2,2,2.8284271247461903,282.65
5654,21,27,0,2,2.0,19,20,0,-1,1.0,282.7
5655,21,27,0,0,0.0,16,20,-3,0,3.0,282.75
5656,21,27,0,0,0.0,15,19,-1,-1,1.4142135623730951,282.8
5657,21,27,0,0,0.0,18,20,3,1,3.1622776601683795,282.85
5658,21,26,0,-1,1.0,17,20,-1,0,1.0,282.9
5659,20,24,-1,-2,2.23606797749979,16,19,-1,-1,1.4142135623730951,282.95
5660,21,26,1,2,2.23606797749979,18,22,2,3,3.605551275463989,283.0
5661,21,25,0,-1,1.0,18,20,0,-2,2.0,283.05
5662,20,26,-1,1,1.4142135623730951,17,20,-1,0,1.0,283.1
5663,21,26,1,0,1.0,18,21,1,1,1.4142135623730951,283.15
5664,21,26,0,0,0.0,18,21,0,0,0.0,283.2
5665,22,26,1,0,1.0,17,19,-1,-2,2.23606797749979,283.25
5666,20,26,-2,0,2.0,18,20,1,1,1.4142135623730951,283.3
5667,20,26,0,0,0.0,18,19,0,-1,1.0,283.35
5668,21,26,1,0,1.0,17,20,-1,1,1.4142135623730951,283.4
5669,19,25,-2,-1,2.23606797749979,17,19,0,-1,1.0,283.45
5670,21,26,2,1,2.23606797749979,17,21,0,2,2.0,283.5
5671,21,26,0,0,0.0,17,20,0,-1,1.0,283.55
5672,21,26,0,0,0.0,17,21,0,1,1.0,283.6
5673,22,25,1,-1,1.4142135623730951,17,21,0,0,0.0,283.65
5674,21,24,-1,-1,1.4142135623730951,17,20,0,-1,1.0,283.7
5675,21,25,0,1,1.0,16,21,-1,1,1.4142135623730951,283.75
5676,21,26,0,1,1.0,18,19,2,-2,2.8284271247461903,283.8
5677,21,24,0,-2,2.0,18,21,0,2,2.0,283.85
5678,21,26,0,2,2.0,19,20,1,-1,1.4142135623730951,283.9
5679,21,25,0,-1,1.0,19,21,0,1,1.0,283.95
5680,21,26,0,1,1.0,19,19,0,-2,2.0,284.0
5681,20,25,-1,-1,1.4142135623730951,19,19,0,0,0.0,284.05
5682,21,26,1,1,1.4142135623730951,20,21,1,2,2.23606797749979,284.1
5683,21,26,0,0,0.0,20,19,0,-2,2.0,284.15
5684,22,26,1,0,1.0,20,20,0,1,1.0,284.2
5685,22,25,0,-1,1.0,20,20,0,0,0.0,284.25
5686,23,27,1,2,2.23606797749979,20,20,0,0,0.0,284.3
5687,22,26,-1,-1,1.4142135623730951,21,21,1,1,1.4142135623730951,284.35
5688,23,26,1,0,1.0,21,21,0,0,0.0,284.4
5689,21,25,-2,-1,2.23606797749979,20,21,-1,0,1.0,284.45
5690,21,25,0,0,0.0,19,19,-1,-2,2.23606797749979,284.5
5691,21,25,0,0,0.0,19,20,0,1,1.0,284.55
5692,21,25,0,0,0.0,19,20,0,0,0.0,284.6
5693,21,25,0,0,0.0,19,19,0,-1,1.0,284.65
